-3.479130,-0.954236,0.068062,0.701840,-0.056614,0.707069,0.065336,-0.001046,0.519525,0.939506,0.375660,0.321106,-0.148159,0.013358,-0.560781,-0.977265,0.362149,0.327975,0.248089,0.000589,0.017097,0.006641,0.345644,0.627673,0.323187,0.811989,0.130419,0.435793,0.518653,0.282404,-0.787859,-1.050415,0.623494,-0.129179,0.219780,-0.569627
-3.476787,-0.953913,0.068668,0.701069,-0.056297,0.707552,0.068586,-0.002113,0.511798,0.918480,0.356658,0.325087,-0.169920,0.009202,-0.547575,-0.967506,0.354324,0.322644,0.248045,-0.001377,0.017556,0.012581,0.380208,0.640317,0.155218,0.820690,0.260861,0.474328,0.372562,0.333419,-0.805031,-0.967708,0.712115,-0.245392,0.224016,-0.534283
-3.474550,-0.953784,0.068789,0.700691,-0.054963,0.707539,0.073481,-0.011741,0.506442,0.880879,0.356070,0.300058,-0.168776,-0.000763,-0.526682,-0.939139,0.343145,0.309523,0.247928,-0.003886,0.016409,0.024094,0.417003,0.650923,-0.048026,0.822544,0.412010,0.480551,0.172094,0.371764,-0.823051,-0.809057,0.780318,-0.382744,0.239528,-0.437186
-3.472700,-0.954389,0.068096,0.700431,-0.051453,0.707358,0.079955,-0.045177,0.490669,0.787157,0.379594,0.246602,-0.163437,-0.022821,-0.502204,-0.883190,0.336074,0.287282,0.248211,-0.004163,0.014256,0.043080,0.442661,0.658131,-0.253852,0.796621,0.588410,0.474553,0.012125,0.375835,-0.801036,-0.689090,0.755507,-0.439432,0.182671,-0.420466
-3.470479,-0.955040,0.067866,0.700123,-0.045964,0.706986,0.088800,-0.109823,0.453198,0.635908,0.428103,0.179431,-0.144742,-0.057429,-0.474781,-0.798974,0.339776,0.256775,0.248225,-0.004555,0.012866,0.066900,0.462878,0.643261,-0.395352,0.741808,0.739551,0.478462,-0.088452,0.389225,-0.764953,-0.573524,0.680407,-0.462752,0.094951,-0.471486
-3.468485,-0.956356,0.067712,0.696392,-0.042060,0.710146,0.094667,-0.204910,0.387788,0.440560,0.504322,0.120812,-0.111597,-0.102501,-0.448744,-0.706490,0.350622,0.225929,0.247726,-0.004309,0.012744,0.098267,0.487682,0.593611,-0.431111,0.643873,0.783679,0.473602,-0.194258,0.398096,-0.727444,-0.458364,0.586553,-0.419469,0.002773,-0.500985
-3.466774,-0.957865,0.067308,0.691102,-0.042128,0.715115,0.095989,-0.318680,0.302374,0.246146,0.610130,0.115916,-0.092475,-0.151963,-0.424812,-0.612330,0.374325,0.203799,0.244020,-0.006469,0.013471,0.132396,0.540978,0.545929,-0.406078,0.507368,0.778928,0.473669,-0.258953,0.434282,-0.714066,-0.333185,0.463400,-0.350386,-0.076139,-0.484074
-3.465541,-0.959075,0.066894,0.682054,-0.046630,0.723536,0.095521,-0.428829,0.245379,0.148435,0.713614,0.125439,-0.125334,-0.215387,-0.396317,-0.516411,0.416337,0.189788,0.225663,-0.017381,0.016887,0.166818,0.619288,0.525527,-0.402540,0.368352,0.844817,0.470953,-0.285466,0.505097,-0.732102,-0.213902,0.294503,-0.291844,-0.138233,-0.433157
-3.464658,-0.959258,0.067000,0.669601,-0.052176,0.734748,0.095177,-0.543198,0.242685,0.140434,0.816456,0.141349,-0.140146,-0.290291,-0.361796,-0.425097,0.470089,0.180578,0.203052,-0.030906,0.022077,0.200585,0.723020,0.499310,-0.386756,0.247021,0.964279,0.466857,-0.276974,0.601243,-0.751386,-0.144039,0.082448,-0.276618,-0.195199,-0.423678
-3.462800,-0.959490,0.068881,0.653972,-0.053847,0.748442,0.096208,-0.663741,0.282541,0.182407,0.923165,0.160152,-0.104101,-0.375631,-0.329506,-0.354079,0.536105,0.169971,0.204265,-0.038625,0.026912,0.232596,0.849024,0.409478,-0.311475,0.148166,1.028495,0.481804,-0.215016,0.729279,-0.750884,-0.123397,-0.155817,-0.333417,-0.216581,-0.439627
