-2.070884,0.528807,0.158401,0.340082,-0.012684,0.597012,0.726471,-1.427477,0.339946,-0.302514,1.548003,-0.026444,-0.232227,-0.826893,-0.073629,-1.171460,2.591376,-0.287104,0.247827,-0.249566,-0.338612,0.505603,-0.857235,0.518564,-1.477781,0.745845,0.672290,-0.193014,0.026374,0.359965,-0.043604,-0.417293,0.236645,-1.028048,0.454369,-0.985707
-2.084025,0.542792,0.161816,0.332960,-0.000645,0.578662,0.744505,-1.450500,0.410922,-0.257159,1.591057,-0.029025,-0.247143,-0.785381,-0.075003,-1.157617,2.634189,-0.307738,0.247828,-0.255353,-0.326556,0.505653,-0.830703,0.532440,-1.485276,0.746530,0.767176,-0.186878,0.044515,0.312778,-0.078571,-0.424968,0.241721,-1.052868,0.455547,-0.985707
-2.101752,0.557857,0.173064,0.326168,0.014419,0.559218,0.762025,-1.470223,0.394242,-0.233390,1.675875,-0.091441,-0.247762,-0.744323,-0.094526,-1.122272,2.696421,-0.333780,0.247828,-0.261187,-0.303891,0.505690,-0.794916,0.540267,-1.485419,0.730869,0.853003,-0.157422,0.083721,0.261831,-0.127219,-0.430843,0.245430,-1.070792,0.455541,-0.985705
-2.121614,0.574773,0.185695,0.318393,0.035880,0.538051,0.779641,-1.507276,0.367716,-0.214453,1.776406,-0.197112,-0.247783,-0.730601,-0.128538,-1.069224,2.766327,-0.367076,0.247827,-0.267701,-0.277871,0.505729,-0.755596,0.537616,-1.482462,0.720180,0.850563,-0.091377,0.194796,0.263675,-0.182036,-0.453328,0.214390,-1.065134,0.419750,-0.985697
-2.143562,0.592759,0.200951,0.302961,0.060700,0.516927,0.798321,-1.559571,0.331726,-0.174107,1.874821,-0.289931,-0.247777,-0.760070,-0.163818,-1.004794,2.829670,-0.387579,0.247819,-0.272129,-0.245612,0.505695,-0.712715,0.525906,-1.452653,0.708771,0.788130,-0.025782,0.341786,0.240657,-0.247762,-0.465286,0.204691,-1.049265,0.387486,-0.985639
-2.164899,0.610986,0.217320,0.282873,0.091614,0.492161,0.818149,-1.608346,0.299388,-0.137924,1.953248,-0.390748,-0.247778,-0.845076,-0.188522,-0.934187,2.863386,-0.372487,0.247808,-0.268177,-0.212684,0.505721,-0.666928,0.511715,-1.382452,0.693565,0.721174,-0.006858,0.525554,0.192808,-0.329368,-0.470560,0.223113,-1.022984,0.355549,-0.985608
-2.184652,0.629168,0.235300,0.260963,0.128143,0.461890,0.837935,-1.653145,0.297014,-0.103957,2.016717,-0.479965,-0.247777,-0.962776,-0.200480,-0.852906,2.865545,-0.318180,0.247760,-0.250751,-0.184732,0.505730,-0.665265,0.456587,-1.288347,0.699212,0.666308,-0.011278,0.664259,0.112051,-0.418886,-0.457488,0.270327,-0.995525,0.341503,-0.985585
-2.206380,0.649028,0.260537,0.237399,0.166197,0.430349,0.854880,-1.696257,0.294157,-0.065568,2.069317,-0.538624,-0.247775,-1.103025,-0.208323,-0.744094,2.865742,-0.276841,0.246917,-0.222819,-0.164045,0.505739,-0.706173,0.342280,-1.176235,0.741603,0.608460,0.041447,0.779296,0.049234,-0.510352,-0.444690,0.329519,-0.953243,0.322213,-0.985440
-2.228692,0.669810,0.281011,0.210318,0.205378,0.397138,0.869407,-1.747602,0.308208,-0.044377,2.111289,-0.586682,-0.247773,-1.236134,-0.217314,-0.608623,2.865891,-0.280455,0.228126,-0.190998,-0.153978,0.505744,-0.754273,0.221198,-1.003609,0.728386,0.651530,0.183227,0.975385,-0.033688,-0.612959,-0.418049,0.422628,-0.906836,0.300583,-0.984215
-2.252655,0.691633,0.298918,0.182945,0.243180,0.358537,0.882523,-1.802419,0.329894,-0.032867,2.151880,-0.621188,-0.247773,-1.348898,-0.224127,-0.490505,2.866082,-0.305533,0.152589,-0.157424,-0.151931,0.505746,-0.758310,0.165313,-0.856186,0.638992,0.787491,0.270548,0.985252,-0.146101,-0.732259,-0.373521,0.561285,-0.886425,0.289300,-0.975913
-2.279720,0.714501,0.317358,0.165600,0.271855,0.326118,0.890123,-1.830691,0.297689,-0.000935,2.183605,-0.644910,-0.247834,-1.430336,-0.236712,-0.356080,2.866291,-0.376192,0.045305,-0.115907,-0.144095,0.505764,-0.766622,0.100127,-0.806874,0.626971,0.860735,0.292683,0.985677,-0.241598,-0.857372,-0.317880,0.737192,-0.923229,0.317037,-0.919481
-2.306842,0.738160,0.340684,0.143969,0.297167,0.299045,0.895286,-1.850487,0.241540,0.009802,2.182543,-0.674640,-0.247783,-1.479717,-0.232440,-0.180245,2.864086,-0.515955,-0.043973,-0.084406,-0.129724,0.505749,-0.788128,0.053101,-0.777373,0.617114,0.911377,0.323608,0.985653,-0.421199,-0.916568,-0.254971,0.884781,-0.964004,0.413136,-0.771020
-2.333304,0.759743,0.363723,0.117504,0.315318,0.273447,0.901107,-1.866304,0.234430,-0.001810,2.160815,-0.702800,-0.247813,-1.475847,-0.237567,0.008873,2.801781,-0.662133,-0.053797,-0.074861,-0.110406,0.505763,-0.819241,0.019018,-0.735770,0.615033,0.942730,0.364995,0.985684,-0.653296,-0.920750,-0.231136,0.968001,-1.022487,0.482410,-0.599024
-2.359341,0.779073,0.383658,0.097821,0.326377,0.249029,0.906583,-1.876223,0.270285,-0.005572,2.138798,-0.734755,-0.247857,-1.508775,-0.293285,0.138787,2.714365,-0.746203,-0.027864,-0.079643,-0.094845,0.505717,-0.860104,0.003142,-0.690511,0.625129,0.950293,0.388248,0.985538,-0.882312,-0.867585,-0.177781,0.974710,-1.086786,0.483627,-0.431392
-2.384835,0.798080,0.398465,0.082339,0.332499,0.220287,0.913311,-1.888622,0.311556,-0.004318,2.130137,-0.756414,-0.247813,-1.555370,-0.288309,0.197551,2.638630,-0.813969,-0.033824,-0.087827,-0.092722,0.505745,-0.904713,0.011072,-0.633155,0.653962,0.944858,0.389933,0.985633,-1.038786,-0.728275,-0.030608,0.843679,-1.090237,0.446037,-0.391788
-2.409927,0.815243,0.409729,0.067499,0.333763,0.185944,0.921667,-1.897159,0.343567,-0.013238,2.120795,-0.770847,-0.247160,-1.591435,-0.195164,0.249409,2.572993,-0.839896,0.030143,-0.092970,-0.101765,0.505763,-0.952251,0.030693,-0.584953,0.697044,0.926722,0.402664,0.985659,-1.121810,-0.589693,0.149584,0.731593,-1.082065,0.368374,-0.378037
-2.434360,0.831721,0.418816,0.052917,0.329332,0.150886,0.930577,-1.893800,0.379586,-0.016775,2.099182,-0.791064,-0.232313,-1.614870,-0.111220,0.296636,2.504121,-0.838855,0.086787,-0.093587,-0.113020,0.505741,-0.985661,0.046134,-0.534527,0.755705,0.917825,0.423279,0.985408,-1.154451,-0.432966,0.273935,0.677957,-1.055064,0.352277,-0.360532
-2.457191,0.847498,0.432219,0.036196,0.319096,0.116828,0.939797,-1.884717,0.417580,-0.007331,2.076184,-0.804920,-0.170628,-1.612024,-0.061972,0.312278,2.414684,-0.849069,0.130894,-0.094457,-0.124256,0.505739,-1.007225,0.058596,-0.490562,0.850750,0.895977,0.426789,0.981544,-1.170805,-0.289798,0.394086,0.709979,-1.063178,0.372002,-0.298309
-2.478338,0.862954,0.448713,0.019331,0.304218,0.084283,0.948670,-1.868157,0.451025,-0.000859,2.046786,-0.796691,-0.105026,-1.577598,-0.005509,0.326070,2.303221,-0.859651,0.207058,-0.097879,-0.136117,0.505757,-1.032096,0.096140,-0.465637,0.967630,0.870501,0.400461,0.912616,-1.184423,-0.155842,0.472882,0.765538,-1.006580,0.359954,-0.132874
-2.497735,0.878820,0.467360,0.007029,0.285284,0.053938,0.956898,-1.827105,0.482665,0.018448,2.005540,-0.783773,-0.044896,-1.529579,0.037596,0.333920,2.183595,-0.860402,0.245953,-0.098062,-0.144940,0.505754,-1.051593,0.158327,-0.455440,1.052039,0.845293,0.340575,0.724640,-1.173901,-0.048516,0.505140,0.795571,-0.854806,0.264484,0.078849
-2.514983,0.896102,0.486120,-0.001923,0.263599,0.027557,0.964237,-1.765235,0.512083,0.052430,1.958942,-0.767002,0.004455,-1.474066,0.051761,0.329300,2.068409,-0.860246,0.247692,-0.091815,-0.147284,0.505743,-1.085829,0.250067,-0.459958,1.112783,0.825213,0.227335,0.430291,-1.154727,-0.042241,0.637789,0.757851,-0.864801,0.151765,0.156501
-2.529736,0.915485,0.505864,-0.009758,0.241453,0.002282,0.970361,-1.689885,0.539729,0.094963,1.907355,-0.739707,0.042012,-1.405485,0.059137,0.328121,1.948568,-0.859192,0.247762,-0.083971,-0.143792,0.505638,-1.096230,0.359947,-0.448321,1.125353,0.773533,0.036396,0.181776,-1.117100,-0.079265,0.777571,0.641482,-0.983016,0.096938,0.065525
-2.541341,0.937193,0.527849,-0.014952,0.218077,-0.021471,0.975581,-1.614223,0.544978,0.122464,1.866813,-0.687992,0.042591,-1.321766,0.072465,0.338715,1.825342,-0.855103,0.247771,-0.075364,-0.135495,0.505612,-1.066572,0.507769,-0.533841,1.066048,0.864680,-0.085711,0.207821,-1.032576,-0.110462,0.828393,0.523239,-1.021359,0.069341,-0.069348
-2.550205,0.961973,0.549144,-0.017332,0.189851,-0.041510,0.980782,-1.539317,0.485182,0.100027,1.849258,-0.609515,-0.030401,-1.225680,0.075960,0.360836,1.701707,-0.833672,0.247769,-0.066846,-0.123231,0.505519,-0.985003,0.628357,-0.593234,1.006147,0.935362,-0.122589,0.304346,-0.893463,-0.141962,0.816053,0.444640,-0.924383,0.024199,-0.131186
