1.641646,-0.494670,0.178648,-0.043183,0.335854,0.210383,-0.917102,-1.917697,0.122287,0.621443,2.406777,0.119205,-0.235418,-1.477342,-0.772720,-0.474905,1.376110,-0.049262,0.074444,-0.174771,0.066625,0.389818,0.443911,0.340747,0.197219,-0.217471,0.346641,0.128005,0.362293,1.127490,0.067666,-0.449603,0.154707,-0.705280,0.065689,-0.985645
1.650480,-0.498522,0.174583,-0.050647,0.328857,0.237112,-0.912724,-1.922588,0.086960,0.574866,2.436097,0.009152,-0.190171,-1.457015,-0.748092,-0.511655,1.393466,-0.089581,0.100464,-0.193780,0.056819,0.390089,0.385959,0.422645,0.180657,-0.303042,0.291566,0.133226,0.294654,1.097556,0.032786,-0.450643,0.143851,-0.741110,0.068032,-0.985640
1.660462,-0.502429,0.165969,-0.060181,0.320916,0.266268,-0.906914,-1.915799,0.080622,0.527607,2.460060,-0.050435,-0.096692,-1.447120,-0.700198,-0.555844,1.402820,-0.141247,0.221005,-0.210000,0.039404,0.387437,0.356411,0.532714,0.161688,-0.381157,0.277831,0.126115,0.263224,1.061111,-0.005152,-0.461442,0.158486,-0.779756,0.052109,-0.985638
1.668477,-0.506652,0.166128,-0.071383,0.311922,0.299713,-0.898767,-1.914611,0.097826,0.474790,2.484535,-0.118557,-0.049353,-1.440748,-0.636435,-0.601551,1.410149,-0.162419,0.246626,-0.222345,0.015934,0.382075,0.329669,0.650343,0.126721,-0.444811,0.257489,0.114421,0.235763,1.000282,-0.051292,-0.464230,0.190591,-0.821022,0.045122,-0.985628
1.676125,-0.510892,0.169241,-0.083625,0.302196,0.335959,-0.888153,-1.907563,0.123276,0.414055,2.510928,-0.198617,-0.048081,-1.430933,-0.571274,-0.644656,1.416499,-0.183461,0.247720,-0.232419,-0.009615,0.372910,0.300421,0.769381,0.079059,-0.492034,0.229466,0.106177,0.210635,0.927656,-0.104972,-0.459871,0.235020,-0.862586,0.040786,-0.985617
1.683753,-0.515299,0.173612,-0.096369,0.293104,0.371686,-0.875587,-1.887436,0.155473,0.362638,2.537168,-0.283857,-0.059702,-1.425037,-0.503259,-0.676286,1.424903,-0.200680,0.247775,-0.240401,-0.032974,0.359813,0.251474,0.886994,0.013309,-0.518321,0.213936,0.108259,0.170736,0.853914,-0.161192,-0.451682,0.285936,-0.902030,0.035012,-0.985609
1.691469,-0.520006,0.178765,-0.110320,0.286146,0.403762,-0.861931,-1.851329,0.189123,0.325645,2.558986,-0.368872,-0.073535,-1.424307,-0.438230,-0.691460,1.435103,-0.214728,0.247784,-0.245676,-0.053111,0.344197,0.138725,0.977874,-0.094012,-0.517912,0.194521,0.113969,0.116636,0.788143,-0.214948,-0.441410,0.333232,-0.935296,0.028606,-0.985603
1.699574,-0.525086,0.184430,-0.124897,0.279710,0.431276,-0.848625,-1.806600,0.221461,0.302998,2.577339,-0.447962,-0.089465,-1.428740,-0.378332,-0.693013,1.444702,-0.227591,0.247789,-0.248867,-0.067434,0.326908,0.033644,1.043598,-0.210694,-0.506472,0.195106,0.114110,0.084735,0.725630,-0.257900,-0.434789,0.376816,-0.969310,0.022064,-0.985609
1.708275,-0.530557,0.189819,-0.138353,0.274088,0.454237,-0.836303,-1.753461,0.246343,0.291341,2.591670,-0.518157,-0.114607,-1.434683,-0.325064,-0.686222,1.456572,-0.249062,0.247792,-0.251138,-0.074758,0.310313,-0.109857,1.067271,-0.346721,-0.467345,0.217628,0.107283,0.039158,0.680721,-0.291031,-0.430479,0.402370,-1.000601,0.017786,-0.985611
1.717892,-0.536174,0.192707,-0.152306,0.269057,0.475499,-0.823597,-1.683371,0.265272,0.293518,2.600431,-0.583718,-0.131366,-1.446003,-0.276143,-0.672715,1.472646,-0.276365,0.247797,-0.252297,-0.075762,0.296109,-0.276764,1.029677,-0.503456,-0.397793,0.241742,0.122199,-0.001166,0.626549,-0.322212,-0.416742,0.425580,-1.033064,0.030087,-0.985608
